id,created_at,username,lang,text
818629967609233409,2017-01-10 01:26:08,pedropalmaphoto,en,"52 WEEK PHOTOGRAPHY CHALLENGE
#dogwood52 #dogwoodweek1 https://t.co/ej7TvW7JGj"
818629951255707649,2017-01-10 01:26:04,TrendsLondon,tl,"'shekwhahai', 'altaba', 'marissa' &amp; 'mayer' are now trending in #London

https://t.co/vq6LjFp1jx https://t.co/5Hz1hNQI5p"
818629910545788929,2017-01-10 01:25:54,LucyGillettxx,und,@jemmalucyp  https://t.co/bzxPqc5Mpv
818629886747279360,2017-01-10 01:25:49,NYStyleGuidecom,en,"Sibling runway show at London Fashion Week Men's 2017

#men #fashion #runway #designer #style… https://t.co/ldA9zmmiBx"
818629838860861441,2017-01-10 01:25:37,stephanooghtie,en,SO ILLEGAL MEANS PROHIT TABLE !
818629675899621376,2017-01-10 01:24:58,C8Ymac,en,What was even the point of this window #HeyWall #NiceView @ Maughan Library https://t.co/el4FC4aA3x
818629653380419584,2017-01-10 01:24:53,Brazil_Men,en,"Ricky 50 cinema, beach, walking, church, cooking, other https://t.co/HAf9QJtzqj https://t.co/TNJVQfmwwz"
818629643364433920,2017-01-10 01:24:51,HolohanTrevor,en,".@MelissaNathoo - I was awake until 5:00AM this morning after watching the live coverage online. Well worth it, tho… https://t.co/sL0UoLXmsk"
818629612645261313,2017-01-10 01:24:43,stephanooghtie,en,THERE IS A POLITACAL PARTY PRO LEGALIZE PEDOPHILEA !
818629611387031553,2017-01-10 01:24:43,TURNO_,en,@SteersKieran which one ? Grime ting
818629344448876547,2017-01-10 01:23:39,_Julie_JL,und,💔 #ART https://t.co/iVuZvSzJBW
818629326233071616,2017-01-10 01:23:35,mmussirah,en,Trappin ain't dead my ur lines dead
818629263238774784,2017-01-10 01:23:20,Cait_Flood,en,"Shoutout to @GMATT96, all those shots and glitterbombs for making my 21st very American 🍾🎉"
818629240539279360,2017-01-10 01:23:14,ignaciommj,und,https://t.co/RGS4yrZLjf
818629233916411904,2017-01-10 01:23:13,stephanooghtie,en,HELLO CLAIRE BIG BENOGUE NOSE WEAR !
818629209467879424,2017-01-10 01:23:07,DatboyCorbz,en,When your favourite YouTuber likes your tweet😇 @HJDoogan
818629194401906688,2017-01-10 01:23:03,barrowman_angel,en,well there's no words for this one https://t.co/bk27uysRxp
818629149837430785,2017-01-10 01:22:53,aoiifee_,en,"""Who's needs to be social when you have boobs"""
818629049379651589,2017-01-10 01:22:29,SimplyNorwood,en,@henry_kinchin what's a Lincoln
818629044048691204,2017-01-10 01:22:28,NoPunIncluded,en,Sorry for video game stuff but this was SOOOO satisfying! https://t.co/3UvzGvNOgX
818628966063800321,2017-01-10 01:22:09,trendinaliaGB,en,#ShadowhuntersChat just started trending with 12361 tweets. More trends at https://t.co/do7Hdxwcnc #trndnl
818628919293263872,2017-01-10 01:21:58,Annabelleofsoho,en,Follow this link for saucy candid shots taken in my bedroom  https://t.co/fwR4kUA2DS #vipescort  #londonescort #highclassescort
818628908329369600,2017-01-10 01:21:55,Tanjuniorvergel,es,Y ese favorito?🤔
818628859260071937,2017-01-10 01:21:44,MusicNewsWeb,en,Justin Bieber's former neighbour seeking $1 million in lawsuit damages https://t.co/XD9Oy3PA9N https://t.co/VRsDHYHDD0
818628853903917056,2017-01-10 01:21:42,MusicNewsWeb,en,Scarlett Johansson and Katy Perry to participate in Women's March https://t.co/7HKAA76QCd https://t.co/prREfUnukz
818628767157469186,2017-01-10 01:21:22,SplatterdHerbz,it,@PushaMD yellofin tuna ???
818628747368820736,2017-01-10 01:21:17,paige_nally,en,@younganal69 @CarolineRoseDev ILY SO MUCH 💖💖💖
818628653424799745,2017-01-10 01:20:55,TrendsUK,en,"Allstars Sports Bar, @allstarsbristol is now trending in United Kingdom

https://t.co/5yOA9rnctv https://t.co/wUDmlOzvpu"
818628593139978241,2017-01-10 01:20:40,Brazil_Men,en,"Luis 44 beach, theatre, music, sport, reading, restaurant https://t.co/xC5An9KZOM https://t.co/9b3vjLE3QM"
818628541583675393,2017-01-10 01:20:28,070bethnallord,en,I found a reason to be alive until spring https://t.co/8qk3n8I8Ht
818628510998732800,2017-01-10 01:20:21,lola_webster,en,@yellerzz WHAT !!!!
818628500726878210,2017-01-10 01:20:18,AmbReignsFans,en,WWE Instagram Photo: #BraunStrowman interrupts the opening match on #Raw! It didn't end well for #RomanReigns... https://t.co/OmMHvRRIKN
818628495525941248,2017-01-10 01:20:17,LonaMLi,en,"She was drinking too much, eating too much, having too many late nights. Now, she's going to stay up one more time"
818628486982008832,2017-01-10 01:20:15,kharlotte10,en,Shake fluo… https://t.co/R4vTdy6YYv
818628455369687040,2017-01-10 01:20:07,onlyt5gives,en,@__mayishaplease so it'll find anything u said that included the words dev patel
818628348574199808,2017-01-10 01:19:42,sarapaco,en,"Flat mates out, party in the house! 🎶🎵🎼#guitar #gretsch #alligator #plasticflowers… https://t.co/EZDxJUQt0h"
818628316408201220,2017-01-10 01:19:34,anandaspirit,en,"@jonnykanyon Thank you for your kind and compassionate spirit, it was a delight meeting you this weekend! #reignconvention"
818628292576247809,2017-01-10 01:19:28,onlyt5gives,en,@__mayishaplease type your name then 'dev patel'
818628281650053123,2017-01-10 01:19:26,krisagos,en,@jojo_ambitious1 I am unfollowing u
818628253246222336,2017-01-10 01:19:19,thetunemaker,en,"God clears up our hurts, loves us as we are and we can rest in his grace, fresh for the race https://t.co/kdvKLVdYWP"
818628236875853825,2017-01-10 01:19:15,nutts2020,en,@TwopTwips FOOL PEOPLE INTO THINKING you're from Yorkshire by banging-on about how great Yorkshire is all the time.
818628225983094784,2017-01-10 01:19:13,trendinaliaGB,en,"⒍ Twin Peaks
⒎ Yahoo
⒏ Nicola
⒐ TK Whitaker
⒑ Scalebound

2017/1/10 01:12 GMT #trndnl https://t.co/do7Hdxwcnc"
818628224720637952,2017-01-10 01:19:12,trendinaliaGB,und,"⒈ #firstdateshotel
⒉ #TheUndateables
⒊ #Newsnight
⒋ #yeoldetunes
⒌ #SilentWitness

2017/1/10 01:12 GMT #trndnl https://t.co/do7Hdxwcnc"
818628000501612544,2017-01-10 01:18:19,e_gibbon,en,"weakness of the sacred institutions of Rome. [25] The heretics, indeed, who does not even mention them. St. Martin, xi."
818627957304467456,2017-01-10 01:18:09,miss_p_piggy,en,Promotion time  :) #familytime #celebrations #sisterdoingitforthemselves #bonding… https://t.co/P1kWuxsgU0
818627944528617474,2017-01-10 01:18:06,e_gibbon,en,"polluted themselves after their conversion, the simple bishop of Jerusalem, embraced the whole city was inflamed by the degree of guilt or"
818627925457195010,2017-01-10 01:18:01,joeymichelleee,en,I'm so excited to get home and paint everything I've seen 😍❤️ https://t.co/sbiNcFAUQ4
818627887364509700,2017-01-10 01:17:52,Nepomuuceno,es,"Definitivamente a mi este tipo no me engaña.  Jamas confiaría en él.

Goodnight cruel world   ... ! https://t.co/4oQowRld9u"
818627872478871553,2017-01-10 01:17:48,s_creenager,en,DRAPERS TINGD KEEP ON ROLLIN BABY @ Queen Mary University of London https://t.co/wjY3wbHC3l
818627857274597376,2017-01-10 01:17:45,anandaspirit,en,@Meg_Follows Thank u for our conversation about each of us' dark side and for having fun with my hair at the photoshoot! #reignconvention
818627848437112833,2017-01-10 01:17:43,Annabelleofsoho,en,Check out my latest images in my private gallery on #Adultwork
818627846633615360,2017-01-10 01:17:42,e_gibbon,en,"Kobad. But the Jesuit missionaries. Their skill in astronomy and physic are of a private citizen is filled with innumerable spectators, had"
818627821295779840,2017-01-10 01:17:36,Smur_OK,en,A Scotland separate from the UK that managed to crawl on its hands &amp; knees into the #EU would be a akin to Malta  a minor colony of it.
818627802828337152,2017-01-10 01:17:32,emiliec1004,en,u haven't seen anyone run faster from smokers when we heard post break up sex come on I feel that song on a personal level what an anthem
818627788286652417,2017-01-10 01:17:28,KeithZamora_BDU,en,@Iromg The last time @TheTwoMikes were on @talkSPORT at their usual 1 AM slot; it was 2016 and #Porky was dreaming… https://t.co/gHE9wwe4DC
818627778157445120,2017-01-10 01:17:26,Tanjuniorvergel,und,1:16🇬🇧
818627772260188160,2017-01-10 01:17:24,aero2hero,en,I suffer from OCD : Obsessive Coffee Disorder and that's during the day. And this board is a… https://t.co/nbhyikE2rM
818627752995786753,2017-01-10 01:17:20,e_gibbon,en,"(synesius, Epist. lviii. p. 283, 305. Her fastidious delicacy complains of the more glorious or the Syrian, and the reward and the son of"
818627715058106368,2017-01-10 01:17:11,trendinaliaGB,en,#TubeStrike just started trending with 55670 tweets. More trends at https://t.co/do7Hdxwcnc #trndnl
818627713988603904,2017-01-10 01:17:11,trendinaliaGB,en,#Venezuela just started trending with 54825 tweets. More trends at https://t.co/do7Hdxwcnc #trndnl
818627712323559424,2017-01-10 01:17:10,valereca_miss,en,London Eye🎡and BIG-BEN! @TimeOutLondon #london #londoneye #bigben #londoncalling  #unitedkingdom #londonnight… https://t.co/1RJiih7g68
818627629611884544,2017-01-10 01:16:50,logenunknow,und,@tbhjustmoon https://t.co/MNiffPFohB
818627614407528448,2017-01-10 01:16:47,BTTFMusic,en,@RowenaJaber @ChrisPerdue8 @katenash @thelocalsharrow @niluferyanya lets get @LoyleCarner @Ollierussian involved
818627552122204161,2017-01-10 01:16:32,HolohanTrevor,en,"Fassett Square, in Hackney here in London. I took this picture there last July.

.@bbceastenders' Albert Square was… https://t.co/B3VUSR4n41"
818627537265917952,2017-01-10 01:16:28,TrendsUK,en,"#tca17 is now trending in United Kingdom

https://t.co/reGdwePEgr https://t.co/WzgjGMjYvu"
818627508665024512,2017-01-10 01:16:22,WaitForWhitt,en,"I thought my flatmates told me that the bar was having ""Indian Night"" but turns out it was ""Indie Night"" 🙃"
818627496874803200,2017-01-10 01:16:19,krisagos,ht,Joel 😂😂😂😂😂😂😂 https://t.co/uyLEJtaF5l
818627468156342272,2017-01-10 01:16:12,tbutlerdrums,en,After an hour of changing inner tube on bike and realise you left the nail in the tyre. https://t.co/MPd7iOtvTD
818627435717533696,2017-01-10 01:16:04,pedropalmaphoto,en,"52 WEEK PHOTOGRAPHY CHALLENGE

#dogwood52 #dogwoodweek1 @ London, United Kingdom https://t.co/WMqYWRUx5l"
818627419468890113,2017-01-10 01:16:00,_hayze,und,🤷🏻‍♀️ https://t.co/4iutY3lsZL
818627382017978370,2017-01-10 01:15:51,SplatterdHerbz,en,@p0pss0n my lady watching Nashville put me on to some bangers mane .......😂
818627377983090692,2017-01-10 01:15:50,RichardYoulden,en,Mock the Week on Dave had a joke about Mock the Week on Dave...or something like that.
818627359251243008,2017-01-10 01:15:46,BTTFMusic,en,@RowenaJaber @ChrisPerdue8 @katenash @thelocalsharrow @niluferyanya tell me more! @ollieruss
818627320860774400,2017-01-10 01:15:37,onlyt5gives,en,@__mayishaplease I just did a search only two comments on him
818627289885896704,2017-01-10 01:15:29,blanc_zachary,en,@TheOnlyBlackRay Happy birthday brotha! 🙏🏼🙏🏼🙏🏼 your year.
818627275553992704,2017-01-10 01:15:26,PaulWoods_1,en,"Little #tb to Sussex game vs Kent. Doubt my kicking has improved since then😳👀 @ Kent, Kent,… https://t.co/uvH8YEcyAD"
818627117709565955,2017-01-10 01:14:48,blanc_zachary,en,Oh shit it's Rayshon birthday where I'm at
818627000118247424,2017-01-10 01:14:20,leighblue,en,Wait but third rails don't have sockets https://t.co/ikK38Tufvb
818626984578285572,2017-01-10 01:14:17,lola_webster,en,Wait whatever happened to jessie j
818626916748029952,2017-01-10 01:14:00,SplatterdHerbz,und,@1RedJoker 😂😂😂😂
818626907109523456,2017-01-10 01:13:58,nkr315,en,@DodoPositano I'm ready to go anytime 🇯🇵🙌🇯🇵
818626892022611968,2017-01-10 01:13:55,Gourounlian,en,"I can't sleep at night, I toss and turn
Listenin' for the telephone @KingBobbyBrown #arthurstuesdaystune… https://t.co/lG8l6NaCdw"
818626854240342019,2017-01-10 01:13:46,alhxyah,en,Sorry for tweeting a lot bye.
818626845801320448,2017-01-10 01:13:44,iknowmercury,en,@huntervesseI my tutor
818626839300210690,2017-01-10 01:13:42,chaosic123,en,Was 400. Gave 12u and an hour and half later I'm 500 🙃🙃🙃 I am dying.
818626797554245632,2017-01-10 01:13:32,DerekCopsey,en,"Wind 5.4 mph WSW. Barometer 989.2 hPa, Falling slowly. Temperature 3.2 °C. Rain today 0.0mm. Humidity 96%%"
818626789547405312,2017-01-10 01:13:30,alhxyah,en,Headache is going to kill me one day.
818626787295055872,2017-01-10 01:13:30,onlyt5gives,en,@__mayishaplease don't even think I had Facebook them times
818626740490797057,2017-01-10 01:13:18,fallingonebyone,en,The only thing I like about Mike Pence is that he has cats named Oreo and Pickle. And a bunny named Marlon Bundo.
818626733159104512,2017-01-10 01:13:17,blanc_zachary,en,@TheOnlyBlackRay always 🙏🏼
818626707959803905,2017-01-10 01:13:11,RichardYoulden,en,Mad Max was on one of the free movie channels: that is a far more bleak film than I recalled: strong sad stuff. No wonder he was so mad!
818626657430962176,2017-01-10 01:12:59,mcliffo5,en,"⚡️ “14 drawings that come to life with amazing 3D effects”

https://t.co/mRXMrSslST"
818626586215911424,2017-01-10 01:12:42,valereca_miss,en,London Eye 🎡 and BIG - BEN! @london  #london #uk #londoneye #bigben #londoncalling  #unitedkingdom #londonnight… https://t.co/mIhfjJ35HH
818626543060713472,2017-01-10 01:12:31,anandaspirit,en,@d_j_not Thank you for your great energy and positive spirit at the convention. You made us all feel we are a big family! #reignconvention
818626535645184000,2017-01-10 01:12:30,leighblue,en,@JxF23 never
818626521116135425,2017-01-10 01:12:26,djoakleigh,en,This is going to be really really really F**CKNG GOOD!!!! #deadmau5 @deadmau5 #StuffIUsedToDo https://t.co/zWfN4j3GJR
818626493597253632,2017-01-10 01:12:20,BillyBradley,en,"@alexcgarard Positivity, keep smiling x"
818626459187216391,2017-01-10 01:12:11,iknowmercury,en,my tutor just emailed me at 1am and here i am replying at 1am
818626454749528065,2017-01-10 01:12:10,trendinaliaGB,en,#BeThe5thChallenge just started trending with 20753 tweets. More trends at https://t.co/do7Hdxwcnc #trndnl
818626428128362497,2017-01-10 01:12:04,onlyt5gives,en,@__mayishaplease yh you were right tbh but u kno me
818626393152032768,2017-01-10 01:11:56,alhxyah,en,"In school, we learn the lessons before we take the test. In life, we take the test before we learn the lesson."
818626388781568000,2017-01-10 01:11:55,iHartDnB,en,"@Queen_Pris I'm as good as an old head with no wife or baby can be, I guess."
818626378094481413,2017-01-10 01:11:52,ignaciommj,und,https://t.co/Lo5Fz0d7j8
818626366555979776,2017-01-10 01:11:49,Afsat_A,en,The amount of people I have put on mute😩
818626321047818241,2017-01-10 01:11:38,STRwh,en,No place I'd rather be. London's always a great idea. https://t.co/Flwr4m0SFz
818626310335582208,2017-01-10 01:11:36,lpchauffeurs,en,London
818626281357111296,2017-01-10 01:11:29,SplatterdHerbz,en,@Madampetty me too ..........😊😅
818626214084616193,2017-01-10 01:11:13,LorenzoPhotos,en,"A Music shot for Charlie Pothecary (singer/guitar player/sogwriter)
#musicphotography… https://t.co/yKRr2PQUGc"
818626209378697217,2017-01-10 01:11:12,VirtualJukebox,en,I Know Him So Well by Whitney Houston is #nowplaying in The Plough Bar &amp; Grill.
818626112125161472,2017-01-10 01:10:49,Tuche_DIAS,pt,@vitorianalinp toooo zoando
818626107201220608,2017-01-10 01:10:47,alhxyah,ar,ربي اجعلني ابكي فرحاً لحلم ظننته مستحيلاً فتحقق.
818626098422497280,2017-01-10 01:10:45,stevekennedyuk,en,"On the other hand used @PowToon to hide myself, shame you can't audio track per section, but sorted. Maybe better than orig in bar"
818626032098013184,2017-01-10 01:10:30,iHartDnB,en,@Queen_Pris It's not finesse if you got nothing out of it. I've just been keeping my head down-ish.
818626026565758976,2017-01-10 01:10:28,ClaytonKinder1,en,"""That nuclear war dream fucked me up. I had to write about it in my journal."" What the fuck??"
818625980721983488,2017-01-10 01:10:17,CallMe_Abbyy,en,Sleeping Reckless 🙄
818625962283855872,2017-01-10 01:10:13,RichardYoulden,en,"I'd never seen it before, so was quite interested. I'm looking forward to new Doctor Who later this year."
818625912279285760,2017-01-10 01:10:01,onlyt5gives,en,@__mayishaplease probably not tbh but he was my idol in skins
818625827256598528,2017-01-10 01:09:41,victoriak9angel,en,Pls sign&amp;share Petition: Ban and make illegal Puppy Farms in the UK https://t.co/Z1hebIwbf5 @PeterEgan6 @DrMarcusP @pupaid @TheK9Angels RT
818625814572965889,2017-01-10 01:09:38,jemappellejosie,en,I just prolapsed. Come to London queen❤️️ https://t.co/xgq31xJV7O
818625809028182016,2017-01-10 01:09:36,styleiconnat,en,"Style Icon | #Styleiconnat #TheLifeStyleCollective #TeamP 

______

True friends are like stars.… https://t.co/OZbVSmmWJm"
818625808130600960,2017-01-10 01:09:36,krisagos,en,Love is so lovely 😍
818625792414339072,2017-01-10 01:09:32,styleiconnat,en,"Style Icon | #Styleiconnat #TheLifeStyleCollective #TeamP 

______

True friends are like stars.… https://t.co/nBkOwLAEOK"
818625762429386755,2017-01-10 01:09:25,JoshAaronR,en,Update: it's a shit hole.
818625731580272640,2017-01-10 01:09:18,Afsat_A,und,!!! https://t.co/2o23NWnVRz
818625642245816321,2017-01-10 01:08:57,RichardYoulden,en,"Class which featured the Doctor turning up in his Tardis for a monster master lesson, seems to be something obscure from BBC3..."
818625630438883332,2017-01-10 01:08:54,scwhite8663,en,oh goodie time to make roman reigns look better than the universal champ and keep the us title looking like crap #raw
818625593176489984,2017-01-10 01:08:45,MilaHuddy,en,"Namaste, London. It's been a fabulous couple of weeks! @ Big Ben https://t.co/jCOALts0XD"
818625590802710528,2017-01-10 01:08:44,onlyt5gives,en,@zishhemraj 9 outta 10 tbh only really Deeping it this week
818625587971588096,2017-01-10 01:08:44,foolsptx,en,i feel like whenever i add to that thread i annoy ppl but rly im just making it for myself to look back on
818625565854928897,2017-01-10 01:08:38,m4xeh,en,@_ACassidy oh my we need to get him on twitter soon!! I'll set him up tomorrow night if he wants to 😂
818625523744210944,2017-01-10 01:08:28,KieranCross17,en,"This is classic Cameo, shithouse https://t.co/R6wXL0UZ8h"
818625508946702340,2017-01-10 01:08:25,aldnaz,en,someone know about phhhoto ? Dm me '9rore ..!🙄
818625488939794432,2017-01-10 01:08:20,Alla_Sanders,en,Magically beautiful small winter #rose in a #foggy day 😊 #mordenhallpark #nationaltrust #Tuesday #park #nature… https://t.co/gmDlWrTzHd
818625442223706113,2017-01-10 01:08:09,foolsptx,en,"i forgot to add these but kirstin liked (18/12/16, 23/12/16 &amp; 30/12/16) + dmed 03/01/17 !! 🐥 https://t.co/oJbAj6dmMr"
818625429229760512,2017-01-10 01:08:06,heath_bobbi,en,No. 7 and 13. Pick two for you :) https://t.co/rpNSOsLZbf
818625374129180673,2017-01-10 01:07:53,iHartDnB,en,@Queen_Pris *evil laugh*
818625335856132096,2017-01-10 01:07:44,youngjanhusband,en,Neil Brand's terrific new series about musicals starts this Friday on BBC Four 9pm. @bbcfour @bbcmusic
818625325420675072,2017-01-10 01:07:41,repeattofade,en,@keep_sketch @BlackFinch come to mine bring bedding
818625315413049346,2017-01-10 01:07:39,onlyt5gives,en,@zishhemraj I owe it to Danny Brown
818625314062565376,2017-01-10 01:07:38,ieatbuttons,en,@GoodNewsHackney I didn't even realise there was a tube strike. #freelance
818625290717003778,2017-01-10 01:07:33,iHartDnB,en,@moniquekia_ And the same to you! ❤️
818625262929801219,2017-01-10 01:07:26,Gerard_McDonagh,en,@Slippery_Jack what an amazing show.
818625253500997639,2017-01-10 01:07:24,omotforest,en,@phreakopz today's forecast: rainywetstuf followed by sunnywunny bits.
818625222932832256,2017-01-10 01:07:17,kawaiisolemia,en,@Lau_chan look at that cheeky proud smile of his https://t.co/vDYyPnSebf
818625191983124480,2017-01-10 01:07:09,jemappellejosie,en,"I feel personally attacked every time I eat at a ""Mexican"" restaraunt in London lol"
818625166594940928,2017-01-10 01:07:03,iHartDnB,en,"@MinaLioness 30 on your first attempt at 50 is BALLER! You'll fly past 50 in no time, G!"
818625160689360897,2017-01-10 01:07:02,AmpofoAma,en,Just go on my YouTube.... next week... for the hair cocktail treatment https://t.co/NMDjpoAT0s
818625124953890816,2017-01-10 01:06:53,kellendria_san,en,"@WHlTEBEARD @ZacStig ""newcastle uni"" 🤔"
818625116724674560,2017-01-10 01:06:51,_Bensx,et,Truu https://t.co/qnOJmS4JEL
818625114900234242,2017-01-10 01:06:51,memzy1998,en,Fuck variable speed limit cameras
818625064547602432,2017-01-10 01:06:39,BorderJasper,en,"I'd believe there was an intruder in @OscarPistorius bathroom over anything you tweet @realDonaldTrump 
#didnotmock?"
818625045270593536,2017-01-10 01:06:34,thetunemaker,en,"Disclaimer: Thia page encourages music production, art, the gay community and support mental care needs. THANKS. https://t.co/owbOU4pvGp"
818625030980505600,2017-01-10 01:06:31,anandaspirit,en,@torrancecoombs It was so nice to meet my dreamed brother + Thanks for your playfulness during the Duo Brothers photoshoot #reignconvention
818625028006772737,2017-01-10 01:06:30,EllzoOfficial,en,Me and @RaneRaps got it all planned out ;)
818625011263029249,2017-01-10 01:06:26,24sevenLondon,en,Interested in a #job in #London? This could be a great fit: https://t.co/JV1zckGcAq #Marketing #Hiring
818625009522536450,2017-01-10 01:06:26,Strangefate_x,en,3 days until we hear a new @inklings_music song and i am VERY stoked😌
818624982645436420,2017-01-10 01:06:19,alhxyah,ar,لو ترجع ... https://t.co/E9lnOVbI0s
818624977004101636,2017-01-10 01:06:18,Blackprojects,en,"The Moon 127 Mak EOS-M 10 mm eye piece

https://t.co/mkMDyClY3Y"
818624975649341440,2017-01-10 01:06:18,RichardYoulden,en,Newsnight looked at drug addiction &amp; Brexit defining the PM among other things. All rather depressing.
818624972360941568,2017-01-10 01:06:17,AmbReignsFans,en,"Daily Ambreigns Shot 9th January, 2017 https://t.co/hzazMna8ZU"
818624811228418048,2017-01-10 01:05:38,onlyt5gives,en,Doing the bare minimum and just taking things as they come is so slept on
818624800004472833,2017-01-10 01:05:36,alhxyah,ar,"و إنك قطعةٌ مني 
إذا مسك الضر مَسني ."
818624757105094657,2017-01-10 01:05:26,stephanooghtie,en,ELLIE JOLIE SO ELOQUENT RE MY DESIRE IN LEATHERETTE ! STUDIO 66 !
818624753078566912,2017-01-10 01:05:25,EllzoOfficial,en,1 goal is to chill in LA for a few months by 2018
818624742085238785,2017-01-10 01:05:22,Haley_Bentham,en,8:30am psych is not my friend
818624685143375876,2017-01-10 01:05:08,daiz11,en,i got next to no sleep last night but here i am awake trying to start a mix at 1am why am i like this
818624645654020096,2017-01-10 01:04:59,TrendsUK,en,"Blair, @blairsmith1875 is now trending in United Kingdom

https://t.co/afHoDKYKn6 https://t.co/UF56weQJe4"
818624626456727552,2017-01-10 01:04:54,Adamivell,und,😭😭😭😭😭😭 https://t.co/H2EqJCrR8q
818624527462727681,2017-01-10 01:04:31,Roytheboy1988,en,@TweetPW is steff looking a bit fat or she peg.
818624477391192065,2017-01-10 01:04:19,AndriaEfthimiou,en,"@emilybazelon Quel Surprise! The man's a Fascist by
 All accounts"
818624467593207808,2017-01-10 01:04:17,AmbReignsFans,en,"Daily Roman Shot 9th January, 2017 https://t.co/UYvh0jA2Eh"
818624464103546881,2017-01-10 01:04:16,RichardYoulden,en,BBC2 took a look at the latest archeology taking place on Orkney &amp; proved a primitive could reach mainland Britain.
818624430586871808,2017-01-10 01:04:08,aaliyahxjade,en,As if my mother was full on paparazzi-ing me during labour 😹😾✋🏽 https://t.co/HdffyZkTWr
818624418637344768,2017-01-10 01:04:05,EllyCohen,und,🤥 https://t.co/vysC9tFDjW
818624402476699648,2017-01-10 01:04:01,Tutsy22,und,@YarKafanchan https://t.co/BJYtjHbnMg
818624397183451138,2017-01-10 01:04:00,alhxyah,ar,عودت نفسي على فرقاك ولا اعتادت !
818624350890950656,2017-01-10 01:03:49,onlyt5gives,en,@__mayishaplease sorry but I was on both dev Patel and Frida pinto in 2k9
818624332947722240,2017-01-10 01:03:44,PowellMilly,en,@Schofe and @hollywills are the family members everyone wants. Always there making you wet yourself with laughter 😂… https://t.co/dhWyOMGyR9
818624313486114816,2017-01-10 01:03:40,M_world_B,en,White grey living room with beautiful decorated fireplace and ceiling. https://t.co/CiH0jvBwd7
818624244242378757,2017-01-10 01:03:23,Gurps_29,en,"Can't believe they're making #Uncharted the movie, it's going to be pure gold.... I hope 👏 https://t.co/3CjwhgXk0K"
818624216694222850,2017-01-10 01:03:17,MrLix,en,@nickgoff79 2 x o/u 50.5 lines too .
818624216488513536,2017-01-10 01:03:17,fhtipu,en,smile makes me happy #thanks to #donors #supporters #channels #bbcgh #mdc #bbbuk #everyone… https://t.co/94ZwlanF8b
818624177049653248,2017-01-10 01:03:07,onlyt5gives,en,The way I've spent most of my adult and adolescent life to do the bare minimum and just be content
818624162726035456,2017-01-10 01:03:04,maya__marshall,en,@willlpalmer @vel0uria once you go Voss there's no going back
818624149031620608,2017-01-10 01:03:01,HolohanTrevor,en,".@bbceastenders - Fassett Square in the borough of Hackney.

I have visited there before. Very similar too. 👍😁 https://t.co/OGB5BPR7qq"
818624111178121216,2017-01-10 01:02:52,nkr315,en,@DodoPositano you have them already no? 😂
818624100260282368,2017-01-10 01:02:49,m4xeh,en,@_ACassidy Yas! I think we got the Rioja? Their Rioja is v nice too 👍
818624051698667520,2017-01-10 01:02:37,MarkKropf,en,@starbuxman @united welcome friend https://t.co/zUTTV33El6
818624042861260800,2017-01-10 01:02:35,omotforest,en,"Emmanuel Kant was a real pissant, could drink you under the table... https://t.co/Q0RzwHpWtj"
818624036620107777,2017-01-10 01:02:34,Trystanian,en,"@CorbynSuperFan can you give us some of your unique insights on this? 

https://t.co/iumIOK8DYk"
818624018379132929,2017-01-10 01:02:29,aero2hero,en,Tibits restaurant. One good place where food doesn't get wasted and it's all Veggie friendly. I… https://t.co/LY0GBPMs2b
818624006987333632,2017-01-10 01:02:27,kaamrulofficial,en,"If Allah has written something to be yours, it will be. Time might be different. The journey might be different. Bu… https://t.co/2MAQQgZ0vP"
818623983209824258,2017-01-10 01:02:21,robiwalker,en,@realDonaldTrump I just noticed that your wife is incredibly beautiful. Good job!
818623952662753282,2017-01-10 01:02:14,RichardYoulden,en,Insert Name Here returned tonight: an odd but fun quiz all about people &amp; their name. Funny &amp; informative. Sue Perkins on great form.
818623947906420737,2017-01-10 01:02:13,ChrisBaileyLdn,en,"Left has capitulated to right on immigration &amp; free movement in a way which has only the worst precedents,tho Vince… https://t.co/dhDOYGmzeb"
818623937873645569,2017-01-10 01:02:10,LorenzoPhotos,en,"Guitar and singer player Charlie Pothecary
#guitar #guitarplayer #musicphotography #instamusic… https://t.co/B3QXAmUkB6"
818623920031105024,2017-01-10 01:02:06,VictorSonde,en,Sufficient for the day is the evil thereof ... Don't worry be happy  🙂 Rock n Roll movement ...… https://t.co/X4P42ceFV4
818623911206199298,2017-01-10 01:02:04,eMorToL,en,@VapulearB im on smite mate i actually will after or something tho
818623907368419330,2017-01-10 01:02:03,WhyS0WSerious,en,I'll take a atheist to church
818623882131279873,2017-01-10 01:01:57,katie_koning,en,He ain't even a sweeterman
818623842864263168,2017-01-10 01:01:48,TheRealKev4,en,#RAW #USTitle Handicap match @FightOwensFight &amp; @IAmJericho vs @WWERomanReigns
818623806629670913,2017-01-10 01:01:39,AmbReignsFans,en,"Daily Dean Shot 9th January, 2017 https://t.co/dSxaRmOR4M"
818623804800958465,2017-01-10 01:01:39,karmanae23,en,"I keep trying, nothing's working , I still wanna know If you're alone .I keep trying to put this… https://t.co/onsR7wqpki"
818623802024169472,2017-01-10 01:01:38,trendinaliaGB,en,📈 Nicola McLean almost quit Celebrity Big Brother just hours before entering the ... https://t.co/aA5ajaPRpW
